cod_mun,municipio,ccaa,provincia,d_previo,pob,d_actual,variacion
01001,Alegría-Dulantzi,País Vasco,Araba/Álava,35.78,2125,35.78,81.4
08003,Alella,Cataluña,Barcelona,35.84,7306,35.84,41.800000000000004
42015,Alentisque,Castilla y León,Soria,20.83,24,20.83,48.400000000000006
22019,Alerre,Aragón,Huesca,57.89,181,57.89,103.4
26009,Alesanco,La Rioja,La Rioja,51.01,389,51.01,102.30000000000001
26010,Alesón,La Rioja,La Rioja,57.83,81,57.83,47.300000000000004
18011,Alfacar,Andalucía,Granada,37.32,4650,37.32,26.400000000000002
46022,Alfafar,Comunidad Valenciana,Valencia/València,41.39,15507,41.39,14.3
03010,Alfafara,Comunidad Valenciana,Alicante/Alacant,56.97,340,56.97,91.30000000000001
50017,Alfajarín,Aragón,Zaragoza,39.82,1842,39.82,59.400000000000006
44016,Alfambra,Aragón,Teruel,47.54,408,47.54,33
50018,Alfamén,Aragón,Zaragoza,40.27,842,40.27,14.3
43008,Alfara de Carles,Cataluña,Tarragona,23.2,292,23.2,17.6
46024,Alfara de la Baronia,Comunidad Valenciana,Valencia/València,46.36,478,46.36,38.5
46025,Alfara del Patriarca,Comunidad Valenciana,Valencia/València,46.89,2464,46.89,90.2
49005,Alfaraz de Sayago,Castilla y León,Zamora,53.04,115,53.04,1.1
46026,Alfarp,Comunidad Valenciana,Valencia/València,51.68,1296,51.68,108.9
29003,Alfarnate,Andalucía,Málaga,42.36,878,42.36,37.400000000000006
29004,Alfarnatejo,Andalucía,Málaga,35.88,293,35.88,35.2
26011,Alfaro,La Rioja,La Rioja,36.66,7130,36.66,79.2
46027,Alfarrasí,Comunidad Valenciana,Valencia/València,50.21,939,50.21,15.400000000000002
25013,Alfarràs,Cataluña,Lleida,25.87,2007,25.87,72.60000000000001
46023,Alfauir,Comunidad Valenciana,Valencia/València,54.64,365,54.64,88
12007,Alfondeguilla,Comunidad Valenciana,Castellón/Castelló,61.83,724,61.83,88
43009,Alforja,Cataluña,Tarragona,34.01,1547,34.01,50.6
50019,Alforque,Aragón,Zaragoza,53.33,60,53.33,77
27002,Alfoz,Galicia,Lugo,39.88,1397,39.88,47.300000000000004
09011,Alfoz de Bricia,Castilla y León,Burgos,0,66,0,5.5
39001,Alfoz de Lloredo,Cantabria,Cantabria,46.21,2118,46.21,82.5
09907,Alfoz de Quintanadueñas,Castilla y León,Burgos,39.18,1574,39.18,15.400000000000002
09012,Alfoz de Santa Gadea,Castilla y León,Burgos,43.15,95,43.15,59.400000000000006
22020,Alfántega,Aragón,Huesca,44.85,106,44.85,41.800000000000004
25014,Alfés,Cataluña,Lleida,32.18,233,32.18,46.2
24002,Algadefe,Castilla y León,León,0,221,0,66
07004,Algaida,Baleares,Illes Balears,36.14,4410,36.14,44
11003,Algar,Andalucía,Cádiz,31.2,1189,31.2,83.60000000000001
19016,Algar de Mesa,Castilla-La Mancha,Guadalajara,0,46,0,41.800000000000004
46028,Algar de Palancia,Comunidad Valenciana,Valencia/València,54.76,412,54.76,96.80000000000001
18012,Algarinejo,Andalucía,Granada,33.83,1934,33.83,92.4
16013,Algarra,Castilla-La Mancha,Cuenca,38.09,21,38.09,55.00000000000001
29005,Algarrobo,Andalucía,Málaga,31.36,4797,31.36,88
29006,Algatocín,Andalucía,Málaga,30.47,671,30.47,25.3
11004,Algeciras,Andalucía,Cádiz,29.77,91494,29.77,34.1
46029,Algemesí,Comunidad Valenciana,Valencia/València,43.09,20294,43.09,79.2
25015,Algerri,Cataluña,Lleida,33.13,335,33.13,57.2
28009,Algete,Madrid,Madrid,43.96,14931,43.96,63.800000000000004
12008,Algimia de Almonacid,Comunidad Valenciana,Castellón/Castelló,57.96,221,57.96,23.1
46031,Alginet,Comunidad Valenciana,Valencia/València,39.51,10919,39.51,3.3000000000000003
11005,Algodonales,Andalucía,Cádiz,31.5,4480,31.5,45.1
49006,Algodre,Castilla y León,Zamora,53.48,128,53.48,110.00000000000001
19017,Algora,Castilla-La Mancha,Guadalajara,44.28,70,44.28,53.900000000000006
03012,Algorfa,Comunidad Valenciana,Alicante/Alacant,45.83,1220,45.83,16.5
25016,Alguaire,Cataluña,Lleida,26.83,2044,26.83,7.700000000000001
30007,Alguazas,Murcia,Murcia,34.24,6684,34.24,20.900000000000002
03013,Algueña,Comunidad Valenciana,Alicante/Alacant,48.57,1013,48.57,104.50000000000001
41008,Algámitas,Andalucía,Sevilla,43.31,999,43.31,69.30000000000001
46030,Algímia d'Alfara,Comunidad Valenciana,Valencia/València,45.19,881,45.19,61.60000000000001
04010,Alhabia,Andalucía,Almería,48.84,597,48.84,71.5
04011,Alhama de Almería,Andalucía,Almería,38.79,2814,38.79,79.2
50020,Alhama de Aragón,Aragón,Zaragoza,39.35,738,39.35,93.50000000000001
18013,Alhama de Granada,Andalucía,Granada,32.65,4004,32.65,83.60000000000001
30008,Alhama de Murcia,Murcia,Murcia,35.76,15529,35.76,60.50000000000001
13010,Alhambra,Castilla-La Mancha,Ciudad Real,35.9,841,35.9,105.60000000000001
29007,Alhaurín de la Torre,Andalucía,Málaga,35.13,32002,35.13,39.6
29008,Alhaurín el Grande,Andalucía,Málaga,30.15,16555,30.15,89.10000000000001
18014,Alhendín,Andalucía,Granada,33.47,7589,33.47,44
19018,Alhóndiga,Castilla-La Mancha,Guadalajara,51.8,166,51.8,104.50000000000001
44017,Aliaga,Aragón,Teruel,49.46,281,49.46,31.900000000000002
16014,Aliaguilla,Castilla-La Mancha,Cuenca,50.86,523,50.86,110.00000000000001
03014,Alicante/Alacant,Comunidad Valenciana,Alicante/Alacant,39.76,241967,39.76,92.4
04012,Alicún,Andalucía,Almería,60.54,184,60.54,33
18015,Alicún de Ortega,Andalucía,Granada,36.09,399,36.09,45.1
24003,Alija del Infantado,Castilla y León,León,37.71,529,37.71,3.3000000000000003
25017,Alins,Cataluña,Lleida,28.99,238,28.99,100.10000000000001
19019,Alique,Castilla-La Mancha,Guadalajara,69.23,13,69.23,18.700000000000003
10018,Aliseda,Extremadura,Cáceres,27.42,1523,27.42,27.500000000000004
42016,Aliud,Castilla y León,Soria,13.63,22,13.63,106.7
43010,Alió,Cataluña,Tarragona,0,366,0,5.5
21002,Aljaraque,Andalucía,Huelva,33.26,17261,33.26,94.60000000000001
06009,Aljucén,Extremadura,Badajoz,39.28,224,39.28,95.7
20006,Alkiza,País Vasco,Gipuzkoa,38.43,255,38.43,82.5
33001,Allande,Asturias,Asturias,33.99,1373,33.99,17.6
32001,Allariz,Galicia,Ourense,39.54,5218,39.54,8.8
44021,Allepuz,Aragón,Teruel,41.17,101,41.17,62.7
33002,Aller,Asturias,Asturias,37.41,8787,37.41,110.00000000000001
31012,Allo,Navarra,Navarra,47.44,780,47.44,92.4
44022,Alloza,Aragón,Teruel,38.76,451,38.76,42.900000000000006
44023,Allueva,Aragón,Teruel,54.54,22,54.54,6.6000000000000005
31011,Allín/Allin,Navarra,Navarra,32.36,723,32.36,56.1
25019,Almacelles,Cataluña,Lleida,26.23,4550,26.23,51.7
13012,Almadenejos,Castilla-La Mancha,Ciudad Real,0,358,0,67.10000000000001
19020,Almadrones,Castilla-La Mancha,Guadalajara,49.12,56,49.12,5.5
13011,Almadén,Castilla-La Mancha,Ciudad Real,30.57,4120,30.57,49.50000000000001
41009,Almadén de la Plata,Andalucía,Sevilla,32.65,1132,32.65,22
13013,Almagro,Castilla-La Mancha,Ciudad Real,38.27,7077,38.27,74.80000000000001
42017,Almajano,Castilla y León,Soria,49.65,147,49.65,23.1
42018,Almaluez,Castilla y León,Soria,51.66,119,51.66,46.2
02009,Almansa,Castilla-La Mancha,Albacete,38.22,19143,38.22,74.80000000000001
24004,Almanza,Castilla y León,León,39.25,484,39.25,83.60000000000001
10019,Almaraz,Extremadura,Cáceres,37.56,1304,37.56,6.6000000000000005
49007,Almaraz de Duero,Castilla y León,Zamora,45.76,354,45.76,48.400000000000006
29010,Almargen,Andalucía,Málaga,37.2,1587,37.2,39.6
42019,Almarza,Castilla y León,Soria,42.55,514,42.55,48.400000000000006
26012,Almarza de Cameros,La Rioja,La Rioja,44.11,34,44.11,25.3
12009,Almazora/Almassora,Comunidad Valenciana,Castellón/Castelló,38.01,18785,38.01,28.6
25020,Almatret,Cataluña,Lleida,42.57,256,42.57,107.80000000000001
42021,Almazul,Castilla y León,Soria,48.33,60,48.33,20.900000000000002
42020,Almazán,Castilla y León,Soria,37.53,4038,37.53,27.500000000000004
13014,Almedina,Castilla-La Mancha,Ciudad Real,52.77,430,52.77,61.60000000000001
14004,Almedinilla,Andalucía,Córdoba,38.84,1886,38.84,72.60000000000001
12010,Almedíjar,Comunidad Valenciana,Castellón/Castelló,53.33,238,53.33,39.6
18016,Almegíjar,Andalucía,Granada,36.59,272,36.59,62.7
49008,Almeida de Sayago,Castilla y León,Zamora,46.15,390,46.15,2.2
25021,Almenar,Cataluña,Lleida,26.06,2497,26.06,3.3000000000000003
42022,Almenar de Soria,Castilla y León,Soria,52.17,184,52.17,5.5
12011,Almenara,Comunidad Valenciana,Castellón/Castelló,39.71,4900,39.71,20.900000000000002
47008,Almenara de Adaja,Castilla y León,Valladolid,22.72,22,22.72,94.60000000000001
37027,Almenara de Tormes,Castilla y León,Salamanca,44.84,248,44.84,39.6
37028,Almendra,Castilla y León,Salamanca,44.16,120,44.16,88
06010,Almendral,Extremadura,Badajoz,39.11,1043,39.11,40.7
45011,Almendral de la Cañada,Castilla-La Mancha,Toledo,56.76,303,56.76,105.60000000000001
06011,Almendralejo,Extremadura,Badajoz,35.99,25173,35.99,73.7
16016,Almendros,Castilla-La Mancha,Cuenca,48.57,209,48.57,36.300000000000004
41010,Almensilla,Andalucía,Sevilla,33.74,5141,33.74,15.400000000000002
04013,Almería,Andalucía,Almería,35.43,146260,35.43,95.7
46033,Almiserà,Comunidad Valenciana,Valencia/València,59.54,217,59.54,16.5
50021,Almochuel,Aragón,Zaragoza,54.54,22,54.54,51.7
13015,Almodóvar del Campo,Castilla-La Mancha,Ciudad Real,40.55,4933,40.55,90.2
16017,Almodóvar del Pinar,Castilla-La Mancha,Cuenca,49.84,327,49.84,91.30000000000001
14005,Almodóvar del Río,Andalucía,Córdoba,29.55,6382,29.55,107.80000000000001
19021,Almoguera,Castilla-La Mancha,Guadalajara,40.08,973,40.08,86.9
29011,Almogía,Andalucía,Málaga,28.43,3157,28.43,19.8
44018,Almohaja,Aragón,Teruel,54.54,11,54.54,33
10020,Almoharín,Extremadura,Cáceres,40.86,1543,40.86,45.1
46034,Almoines,Comunidad Valenciana,Valencia/València,39.47,1909,39.47,88
45012,Almonacid de Toledo,Castilla-La Mancha,Toledo,49.65,721,49.65,4.4
19022,Almonacid de Zorita,Castilla-La Mancha,Guadalajara,0,553,0,61.60000000000001
50023,Almonacid de la Cuba,Aragón,Zaragoza,50.25,190,50.25,41.800000000000004
50024,Almonacid de la Sierra,Aragón,Zaragoza,44.72,505,44.72,18.700000000000003
16018,Almonacid del Marquesado,Castilla-La Mancha,Cuenca,49.58,359,49.58,26.400000000000002
21004,Almonaster la Real,Andalucía,Huelva,29.03,1529,29.03,93.50000000000001
21005,Almonte,Andalucía,Huelva,23.27,16276,23.27,35.2
03015,Almoradí,Comunidad Valenciana,Alicante/Alacant,41.72,13270,41.72,22
45013,Almorox,Castilla-La Mancha,Toledo,46.29,1818,46.29,16.5
43011,Almoster,Cataluña,Tarragona,35.67,1074,35.67,23.1
03016,Almudaina,Comunidad Valenciana,Alicante/Alacant,64.94,97,64.94,92.4
22021,Almudévar,Aragón,Huesca,37.85,1873,37.85,17.6
22022,Almunia de San Juan,Aragón,Huesca,47.27,562,47.27,84.7
22023,Almuniente,Aragón,Huesca,42.44,369,42.44,23.1
13016,Almuradiel,Castilla-La Mancha,Ciudad Real,41.02,621,41.02,99.00000000000001
46035,Almussafes,Comunidad Valenciana,Valencia/València,45.94,6854,45.94,1.1
18017,Almuñécar,Andalucía,Granada,32.38,19002,32.38,44
46032,Almàssera,Comunidad Valenciana,Valencia/València,45.69,5915,45.69,8.8
29009,Almáchar,Andalucía,Málaga,30.78,1439,30.78,82.5
04014,Almócita,Andalucía,Almería,51.64,181,51.64,33
44019,Alobras,Aragón,Teruel,50.79,63,50.79,74.80000000000001
19023,Alocén,Castilla-La Mancha,Guadalajara,49.18,122,49.18,105.60000000000001
48912,Alonsotegi,País Vasco,Bizkaia,47.32,2371,47.32,70.4
21006,Alosno,Andalucía,Huelva,28.31,3267,28.31,29.700000000000003
19024,Alovera,Castilla-La Mancha,Guadalajara,39.04,9547,39.04,28.6
29013,Alozaina,Andalucía,Málaga,43.22,1590,43.22,37.400000000000006
17006,Alp,Cataluña,Girona,23.65,1306,23.65,42.900000000000006
29014,Alpandeire,Andalucía,Málaga,30.09,210,30.09,47.300000000000004
42023,Alpanseque,Castilla y León,Soria,55.76,52,55.76,79.2
50026,Alpartir,Aragón,Zaragoza,41.19,395,41.19,6.6000000000000005
28010,Alpedrete,Madrid,Madrid,47.3,11491,47.3,16.5
08004,Alpens,Cataluña,Barcelona,49.52,212,49.52,2.2
02010,Alpera,Castilla-La Mancha,Albacete,43.26,1728,43.26,80.30000000000001
44020,Alpeñés,Aragón,Teruel,57.14,21,57.14,18.700000000000003
25023,Alpicat,Cataluña,Lleida,26.99,4808,26.99,15.400000000000002
46036,Alpuente,Comunidad Valenciana,Valencia/València,41.07,590,41.07,110.00000000000001
18904,Alpujarra de la Sierra,Andalucía,Granada,40.11,694,40.11,57.2
18018,Alquife,Andalucía,Granada,39.02,492,39.02,85.80000000000001
22024,Alquézar,Aragón,Huesca,47.61,229,47.61,25.3
04015,Alsodux,Andalucía,Almería,44.44,125,44.44,35.2
25024,Alt Àneu,Cataluña,Lleida,33.93,387,33.93,110.00000000000001
09013,Altable,Castilla y León,Burgos,35,40,35,36.300000000000004
43012,Altafulla,Cataluña,Tarragona,37.27,4107,37.27,94.60000000000001
16019,Altarejos,Castilla-La Mancha,Cuenca,56.91,187,56.91,28.6
03018,Altea,Comunidad Valenciana,Alicante/Alacant,39.97,12723,39.97,60.50000000000001
22025,Altorricón,Aragón,Huesca,36.75,991,36.75,44
31010,Altsasu/Alsasua,Navarra,Navarra,40.18,5687,40.18,1.1
12012,Altura,Comunidad Valenciana,Castellón/Castelló,51.57,2724,51.57,100.10000000000001
20906,Altzaga,País Vasco,Gipuzkoa,0,126,0,79.2
20007,Altzo,País Vasco,Gipuzkoa,43.62,352,43.62,62.7
19027,Alustante,Castilla-La Mancha,Guadalajara,47.65,124,47.65,91.30000000000001
46017,Alzira,Comunidad Valenciana,Valencia/València,40.08,33704,40.08,36.300000000000004
25005,Alàs i Cerc,Cataluña,Lleida,0,264,0,96.80000000000001
21001,Alájar,Andalucía,Huelva,31.85,643,31.85,64.9
10017,Alía,Extremadura,Cáceres,46.02,688,46.02,63.800000000000004
25022,Alòs de Balaguer,Cataluña,Lleida,32.32,96,32.32,78.10000000000001
05012,Amavida,Castilla y León,Ávila,54.23,118,54.23,84.7
34009,Amayuelas de Arriba,Castilla y León,Palencia,47.05,34,47.05,6.6000000000000005
50027,Ambel,Aragón,Zaragoza,0,219,0,34.1
28011,Ambite,Madrid,Madrid,45.66,474,45.66,28.6
17007,Amer,Cataluña,Girona,38.02,1776,38.02,102.30000000000001
15002,Ames,Galicia,A Coruña,37.1,25245,37.1,37.400000000000006
09016,Ameyugo,Castilla y León,Burgos,57.47,85,57.47,81.4
20008,Amezketa,País Vasco,Gipuzkoa,32.66,747,32.66,71.5
33003,Amieva,Asturias,Asturias,38.39,547,38.39,81.4
32002,Amoeiro,Galicia,Ourense,39.64,2080,39.64,64.9
48003,Amorebieta-Etxano,País Vasco,Bizkaia,45.92,14642,45.92,12.100000000000001
48004,Amoroto,País Vasco,Bizkaia,36.8,326,36.8,110.00000000000001
43014,Amposta,Cataluña,Tarragona,27.36,14567,27.36,108.9
34010,Ampudia,Castilla y León,Palencia,52.4,519,52.4,95.7
39002,Ampuero,Cantabria,Cantabria,43.66,3637,43.66,34.1
01002,Amurrio,País Vasco,Araba/Álava,43.1,7888,43.1,40.7
34011,Amusco,Castilla y León,Palencia,51.47,373,51.47,3.3000000000000003
47009,Amusquillo,Castilla y León,Valladolid,53.76,93,53.76,44
31013,Améscoa Baja,Navarra,Navarra,31.81,637,31.81,27.500000000000004
44024,Anadón,Aragón,Teruel,87.87,32,87.87,63.800000000000004
40017,Anaya,Castilla y León,Segovia,47.61,82,47.61,5.5
37029,Anaya de Alba,Castilla y León,Salamanca,50.58,172,50.58,24.200000000000003
28012,Anchuelo,Madrid,Madrid,45.18,985,45.18,62.7
13017,Anchuras,Castilla-La Mancha,Ciudad Real,47.64,210,47.64,53.900000000000006
31014,Ancín/Antzin,Navarra,Navarra,0,282,0,48.400000000000006
49009,Andavías,Castilla y León,Zamora,37.46,378,37.46,18.700000000000003
46038,Andilla,Comunidad Valenciana,Valencia/València,39.78,278,39.78,57.2
20009,Andoain,País Vasco,Gipuzkoa,37.97,11264,37.97,35.2
44025,Andorra,Aragón,Teruel,36.39,5540,36.39,106.7
31015,Andosilla,Navarra,Navarra,38.25,1998,38.25,25.3
07005,Andratx,Baleares,Illes Balears,30.15,7202,30.15,9.9
23005,Andújar,Andalucía,Jaén,33.61,29383,33.61,36.300000000000004
50028,Anento,Aragón,Zaragoza,40.44,86,40.44,92.4
25027,Anglesola,Cataluña,Lleida,30.37,965,30.37,102.30000000000001
17008,Anglès,Cataluña,Girona,30.02,3710,30.02,45.1
26013,Anguciana,La Rioja,La Rioja,45.82,346,45.82,1.1
26014,Anguiano,La Rioja,La Rioja,38.95,415,38.95,72.60000000000001
19032,Anguita,Castilla-La Mancha,Guadalajara,50.69,143,50.69,34.1
09017,Anguix,Castilla y León,Burgos,47.12,83,47.12,80.30000000000001
19031,Angón,Castilla-La Mancha,Guadalajara,100,7,100,7.700000000000001
22027,Angüés,Aragón,Huesca,35.71,306,35.71,49.50000000000001
39003,Anievas,Cantabria,Cantabria,51.17,255,51.17,85.80000000000001
50029,Aniñón,Aragón,Zaragoza,42.88,545,42.88,86.9
46039,Anna,Comunidad Valenciana,Valencia/València,52.13,2092,52.13,66
20010,Anoeta,País Vasco,Gipuzkoa,41.76,1549,41.76,9.9
19033,Anquela del Ducado,Castilla-La Mancha,Guadalajara,0,47,0,74.80000000000001
19034,Anquela del Pedregal,Castilla-La Mancha,Guadalajara,54.54,22,54.54,70.4
31016,Ansoáin/Antsoain,Navarra,Navarra,39.93,8105,39.93,106.7
22028,Ansó,Aragón,Huesca,42.5,363,42.5,44
04016,Antas,Andalucía,Almería,36.59,2178,36.59,6.6000000000000005
27003,Antas de Ulla,Galicia,Lugo,39.86,1590,39.86,18.700000000000003
46040,Antella,Comunidad Valenciana,Valencia/València,51.81,929,51.81,75.9
29015,Antequera,Andalucía,Málaga,35.34,32436,35.34,12.100000000000001
35003,Antigua,Canarias,Las Palmas,22.69,6236,22.69,37.400000000000006
34012,Antigüedad,Castilla y León,Palencia,49.69,324,49.69,20.900000000000002
22029,Antillón,Aragón,Huesca,54.38,113,54.38,85.80000000000001
20011,Antzuola,País Vasco,Gipuzkoa,45.31,1600,45.31,52.800000000000004
31017,Anue,Navarra,Navarra,38.77,392,38.77,49.50000000000001
31019,Aoiz/Agoitz,Navarra,Navarra,39.23,1965,39.23,62.7
37031,Arabayona de Mógica,Castilla y León,Salamanca,46.82,299,46.82,88
21007,Aracena,Andalucía,Huelva,31.53,6573,31.53,37.400000000000006
38004,Arafo,Canarias,Santa Cruz de Tenerife,30.82,4692,30.82,36.300000000000004
22032,Aragüés del Puerto,Aragón,Huesca,33.96,106,33.96,53.900000000000006
41011,Arahal,Andalucía,Sevilla,29.64,15512,29.64,9.9
40019,Arahuetes,Castilla y León,Segovia,53.57,28,53.57,75.9
31020,Araitz,Navarra,Navarra,29.81,436,29.81,105.60000000000001
48005,Arakaldo,País Vasco,Bizkaia,28,124,28,59.400000000000006
31025,Arakil,Navarra,Navarra,42.42,798,42.42,103.4
20012,Arama,País Vasco,Gipuzkoa,42.42,132,42.42,85.80000000000001
01003,Aramaio,País Vasco,Araba/Álava,37.2,1135,37.2,79.2
31021,Aranarache/Aranaratxe,Navarra,Navarra,47.45,59,47.45,7.700000000000001
42024,Arancón,Castilla y León,Soria,54.66,75,54.66,8.8
09018,Aranda de Duero,Castilla y León,Burgos,40.08,24315,40.08,18.700000000000003
50031,Aranda de Moncayo,Aragón,Zaragoza,37.03,108,37.03,58.300000000000004
09019,Arandilla,Castilla y León,Burgos,48.88,135,48.88,16.5
16020,Arandilla del Arroyo,Castilla-La Mancha,Cuenca,30.76,13,30.76,82.5
15003,Aranga,Galicia,A Coruña,38.09,1604,38.09,19.8
31023,Aranguren,Navarra,Navarra,40.81,8961,40.81,51.7
28013,Aranjuez,Madrid,Madrid,41.14,42874,41.14,86.9
31024,Arano,Navarra,Navarra,37.07,89,37.07,4.4
31022,Arantza,Navarra,Navarra,35.24,471,35.24,53.900000000000006
48006,Arantzazu,País Vasco,Bizkaia,54.33,300,54.33,24.200000000000003
19036,Aranzueque,Castilla-La Mancha,Guadalajara,53.67,266,53.67,105.60000000000001
37032,Arapiles,Castilla y León,Salamanca,39.02,594,39.02,12.100000000000001
31026,Aras,Navarra,Navarra,63.07,130,63.07,60.50000000000001
46041,Aras de los Olmos,Comunidad Valenciana,Valencia/València,0,310,0,1.1
09020,Arauzo de Miel,Castilla y León,Burgos,55.55,225,55.55,33
09021,Arauzo de Salce,Castilla y León,Burgos,32.5,40,32.5,42.900000000000006
09022,Arauzo de Torre,Castilla y León,Burgos,59.61,51,59.61,103.4
12013,Arañuel,Comunidad Valenciana,Castellón/Castelló,54.41,132,54.41,8.8
19037,Arbancón,Castilla-La Mancha,Guadalajara,58.59,126,58.59,14.3
25029,Arbeca,Cataluña,Lleida,34.19,1506,34.19,37.400000000000006
19038,Arbeteta,Castilla-La Mancha,Guadalajara,23.52,16,23.52,107.80000000000001
31027,Arbizu,Navarra,Navarra,39.68,813,39.68,5.5
36001,Arbo,Galicia,Pontevedra,41.82,2375,41.82,8.8
04017,Arboleas,Andalucía,Almería,32.25,1245,32.25,25.3
43015,Arbolí,Cataluña,Tarragona,37.73,106,37.73,11
17009,Arbúcies,Cataluña,Girona,32.16,4171,32.16,64.9
16905,Arcas,Castilla-La Mancha,Cuenca,36.45,1634,36.45,60.50000000000001
31028,Arce/Artzi,Navarra,Navarra,39.84,253,39.84,42.900000000000006
37033,Arcediano,Castilla y León,Salamanca,32.95,86,32.95,99.00000000000001
49010,Arcenillas,Castilla y León,Zamora,40.61,357,40.61,97.9
30009,Archena,Murcia,Murcia,40.24,13183,40.24,108.9
29017,Archidona,Andalucía,Málaga,36.66,6366,36.66,83.60000000000001
45015,Arcicóllar,Castilla-La Mancha,Toledo,38.24,795,38.24,28.6
34015,Arconada,Castilla y León,Palencia,65.9,44,65.9,16.5
40020,Arcones,Castilla y León,Segovia,49.4,166,49.4,90.2
09023,Arcos,Castilla y León,Burgos,38.02,1261,38.02,51.7
42025,Arcos de Jalón,Castilla y León,Soria,40.41,1146,40.41,35.2
11006,Arcos de la Frontera,Andalucía,Cádiz,25.58,25214,25.58,108.9
49011,Arcos de la Polvorosa,Castilla y León,Zamora,45,200,45,36.300000000000004
16022,Arcos de la Sierra,Castilla-La Mancha,Cuenca,66.66,69,66.66,30.800000000000004
44026,Arcos de las Salinas,Aragón,Teruel,53.4,88,53.4,103.4
29018,Ardales,Andalucía,Málaga,37.75,1995,37.75,85.80000000000001
50033,Ardisa,Aragón,Zaragoza,0,70,0,59.400000000000006
24006,Ardón,Castilla y León,León,46.66,475,46.66,45.1
48093,Areatza,País Vasco,Bizkaia,48.93,891,48.93,72.60000000000001
31030,Arellano,Navarra,Navarra,55,140,55,97.9
13903,Arenales de San Gregorio,Castilla-La Mancha,Ciudad Real,52.99,516,52.99,18.700000000000003
29019,Arenas,Andalucía,Málaga,31.91,885,31.91,84.7
39004,Arenas de Iguña,Cantabria,Cantabria,46.14,1487,46.14,55.00000000000001
