OBJECTID,Identifica,X,Y,Comunidad,Provincia_isla,Municipio,nombre_completo,nombre_mun,slider_equipamiento,slider_ocupacion,filtro_accesible_sillas_ruedas,filtro_aseos,filtro_alquiler_sombrillas_hamacas,filtro_aparcamiento,filtro_chiringuito,filtro_duchas_lavapies,ficha_duchas,ficha_lavapies,filtro_socorrista,filtro_zona_infantil,ficha_papeleras,filtro_aguas_tranquilas,ficha_oleaje,filtro_baja_ocupacion,filtro_banderas_azules,filtro_nudista,ficha_nudismo,filtro_playa_piedras,filtro_playa_arena,ficha_tipo_playa,filtro_extensas_1km,ficha_longitud,ficha_anchura_max,filtro_acantilado_montana,filtro_dunas,ficha_entorno,filtro_paseo_completo,ficha_paseo,filtro_playa_aislada,ficha_urbanizacion,ficha_entorno_protegido,filtro_alquiler_nautico,filtro_club_náutico,filtro_fondo_barcos,filtro_submarinismo,filtro_surf,filtro_zona_deportiva,carretera,formas_acceso,transporte_publico,advertencia_acceso,hospital,distancia_hospital,filtro_canina,ficha_canina,cod_ine,mun_ine
88,52,-2.85940000023099,36.7003999993817,Andalucía,Almería,El Ejido,Piedra del Moro,Piedra del Moro (El Ejido),1.6,Medio,n,n,n,n,n,n,n,n,n,n,s,n,Oleaje moderado y con viento,n,n,n,no permitido,s,n,Playa de piedras y arena oscura,s,3.000 metros,50 metros,n,s,Dunas,n,Sin paseo marítimo,s,Aislada,n,n,n,s,n,s,n,AL-9036 (Balerma-Guardias Viejas),Acceso exclusivo en coche,s,,Hospital de Poniente,12 km,n,no permitido,04902,
89,53,-2.5275999997388,36.8235999988418,Andalucía,Almería,Enix,El Palmer / La Parra,El Palmer / La Parra (Enix),4.35,Medio,n,s,n,n,s,s,s,n,n,n,s,n,Aguas tranquilas,n,n,n,no permitido,s,n,Playa de piedras y rocas,n,700 metros,17 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,n,Semiurbana,n,n,n,n,n,n,n,N-340a,Acceso exclusivo en coche,s,,Hospital de Torrecárdenas,10 km,n,no permitido,04041,
90,54,-1.82130000016359,37.1790999993423,Andalucía,Almería,Garrucha,Garrucha,Garrucha (Garrucha),10.00,Alto,s,s,s,s,s,s,s,s,s,s,s,n,Aguas tranquilas,n,n,n,no permitido,n,s,Playa de arena dorada,s,1.500 metros,27 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,n,s,s,n,n,n,s,A-370,Acceso en coche y a pie (fácil),s,,Hospital Inmaculada,34 km,n,no permitido,04049,
132,55,-1.85040000032453,37.0818999990804,Andalucía,Almería,Mojácar,Macenas,Macenas (Mojácar),4.1,Medio,n,n,n,s,s,n,n,n,n,n,s,s,Oleaje moderado,n,n,n,no permitido,s,n,Playa de rocas y arena oscura,n,965 metros,60 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,n,n,n,n,n,n,n,AL- 5105,Acceso exclusivo en coche,s,,Hospital Inmaculada,45 km,n,no permitido,04064,
133,56,-1.84060000041235,37.1140999989177,Andalucía,Almería,Mojácar,Cueva del Lobo,Cueva del Lobo (Mojácar),6.10,Medio,n,s,n,s,s,s,s,n,n,s,s,s,Oleaje moderado,n,n,n,no permitido,s,n,Playa de rocas y arena oscura,n,334 metros,5 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,n,n,n,n,n,n,n,AL- 5105,Acceso en coche y a pie (fácil),s,,Hospital Inmaculada,35 km,n,no permitido,04064,
134,57,-1.83179999968453,37.1251999988904,Andalucía,Almería,Mojácar,El Cantal,El Cantal (Mojácar),10.00,Alto,s,s,s,s,s,s,s,s,s,s,s,s,Oleaje moderado,n,s,n,no permitido,s,n,Playa de rocas y arena oscura,n,780 metros,30 metros,n,n,Entorno semiurbano,n,Sin paseo marítimo,n,Urbana,n,s,n,n,n,s,s,AL- 5105,Acceso en coche y a pie (fácil),s,,Hospital Inmaculada,37 km,n,no permitido,04064,
135,58,-1.82800000026855,37.1391999988507,Andalucía,Almería,Mojácar,El Descargador,El Descargador (Mojácar),10.00,Alto,s,s,s,s,s,s,s,s,s,s,s,s,Oleaje moderado,n,n,n,no permitido,n,s,Playa de arena oscura,n,583 metros,20 metros,n,n,Entorno semiurbano,n,Sin paseo marítimo,n,Urbana,n,n,n,n,n,s,s,AL- 5105,Acceso en coche y a pie (fácil),s,,Hospital Inmaculada,34 km,n,no permitido,04064,
136,59,-1.85740000000516,37.0574999990052,Andalucía,Almería,Mojácar,El Sombrerico,El Sombrerico (Mojácar),4.1,Bajo,n,n,n,s,s,n,n,n,n,n,s,n,Aguas tranquilas,s,n,s,parcial,s,n,Playa de piedras y arena dorada,n,335 metros,15 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,n,n,n,n,n,n,n,AL- 5105,Acceso en coche y a pie,s,,Hospital Inmaculada,45 km,n,no permitido,04064,
137,60,-1.82419999995427,37.1498999989168,Andalucía,Almería,Mojácar,La Rumina,La Rumina (Mojácar),6.60,Alto,s,n,n,s,s,s,s,n,n,n,s,s,Oleaje moderado,n,n,n,no permitido,s,n,Playa de piedras y arena oscura,n,596 metros,20 metros,n,n,Entorno urbano,n,Sin paseo marítimo,n,Urbana,n,s,n,n,n,n,n,AL- 5105,Acceso en coche y a pie,s,,Hospital Inmaculada,34 km,n,no permitido,04064,
138,61,-1.86310000002742,37.046199999364,Andalucía,Almería,Mojácar,La Granatilla,La Granatilla (Mojácar),1.5,Bajo,n,n,n,n,n,n,n,n,n,n,n,n,Aguas tranquilas,s,n,s,parcial,s,n,Playa de rocas y arena oscura,n,420 metros,20 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,n,n,n,n,n,n,n,AL- 5105,Acceso en coche y a pie,s,,Hospital Inmaculada,55 km,n,no permitido,04064,
139,62,-1.82410000039517,37.1575999990698,Andalucía,Almería,Mojácar,Marina de la Torre,Marina de la Torre (Mojácar),10.00,Alto,s,s,s,s,s,s,s,s,s,s,s,s,Oleaje moderado,n,n,n,no permitido,n,s,Playa de arena oscura,s,1.840 metros,20 metros,n,n,Entorno urbano,n,Sin paseo marítimo,n,Urbana,n,s,n,n,n,s,s,AL- 5105,Acceso en coche y a pie (fácil),s,,Hospital Inmaculada,30 km,n,no permitido,04064,
140,63,-1.93440000008527,36.9388999988842,Andalucía,Almería,Níjar,Aguamarga,Aguamarga (Níjar),10.00,Alto,s,s,s,s,s,s,s,s,s,s,s,n,Aguas tranquilas,n,s,n,no permitido,n,s,Playa de arena dorada,n,550 metros,35 metros,n,n,Entorno urbano,n,Sin paseo marítimo,n,Urbana,s,s,n,s,s,s,s,AL- 5106,Acceso exclusivo en coche,s,,Hospital de Alta Resolución El Toyo,46 km,n,no permitido,04066,
141,64,-2.19460000004567,36.7249999993927,Andalucía,Almería,Níjar,Ancón de Cabo de Gata / Corralete,Ancón de Cabo de Gata / Corralete (Níjar),3.75,Bajo,n,n,s,s,n,n,n,n,n,n,n,s,Oleaje moderado,s,n,n,no permitido,n,s,Playa de arena dorada,n,450 metros,22 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,AL-3115,Acceso exclusivo en coche,s,,Hospital de Alta Resolución El Toyo,23 km,n,no permitido,04066,
142,65,-2.18389999960984,36.720699998828,Andalucía,Almería,Níjar,Cala Arena,Cala Arena (Níjar),1.75,Bajo,n,n,n,s,n,n,n,n,n,n,n,n,Aguas tranquilas,s,n,n,no permitido,n,s,Playa de arena dorada,n,70 metros,15 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,AL-3115,Acceso exclusivo a pie (difícil),s,,Hospital de Alta Resolución El Toyo,50 km,n,no permitido,04066,
143,66,-2.13950000042931,36.7296999989025,Andalucía,Almería,Níjar,Calas del Barronal,Calas del Barronal (Níjar),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,n,Aguas tranquilas,s,n,n,no permitido,n,s,Playa de arena dorada,n,500 metros,37 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,AL-3108,Acceso exclusivo a pie (difícil),s,,Hospital de Alta Resolución El Toyo,30 km,n,no permitido,04066,
144,67,-2.15670000005522,36.7297999989223,Andalucía,Almería,Níjar,Cala Carbón,Cala Carbón (Níjar),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,n,Aguas tranquilas,s,n,n,no permitido,s,n,Playa de piedras y rocas,n,150 metros,15 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,AL-3115,Acceso exclusivo a pie (difícil),s,,Hospital de Alta Resolución El Toyo,28 km,n,no permitido,04066,
145,68,-2.12619999977849,36.7323999990813,Andalucía,Almería,Níjar,Cala Chica,Cala Chica (Níjar),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,n,Aguas tranquilas,s,n,n,no permitido,n,s,Playa de arena dorada,n,225 metros,30 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,AL-3108,Acceso exclusivo a pie (fácil),s,,Hospital de Alta Resolución El Toyo,30 km,n,no permitido,04066,
146,69,-1.94629999972197,36.9329999992108,Andalucía,Almería,Níjar,Cala de Enmedio,Cala de Enmedio (Níjar),0,Medio,n,n,n,n,n,n,n,n,n,n,n,n,Aguas tranquilas,n,n,n,no permitido,s,n,Playa de piedras y arena dorada,n,130 metros,37 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,AL- 5106,Acceso en coche y a pie (difícil),s,,Hospital de Alta Resolución El Toyo,30 km,n,no permitido,04066,
147,70,-2.15200000011566,36.7311999992042,Andalucía,Almería,Níjar,Cala de la Media Luna,Cala de la Media Luna (Níjar),3.35,Alto,n,n,n,s,n,n,n,n,n,n,s,n,Aguas tranquilas,n,n,n,no permitido,n,s,Playa de arena oscura,n,185 metros,37 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,AL-3115,Acceso en coche y a pie (fácil),s,,Hospital de Alta Resolución El Toyo,30 km,n,no permitido,04066,
148,71,-2.00100000020356,36.8460999987555,Andalucía,Almería,Níjar,Cala de la Polacra,Cala de la Polacra (Níjar),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,n,Aguas tranquilas,s,n,n,no permitido,s,n,Playa de piedras y arena oscura,n,120 metros,20 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,AL-4200,Acceso exclusivo a pie (difícil),n,Acceso exclusivo a pie,Hospital de Alta Resolución El Toyo,37 km,n,no permitido,04066,
149,72,-2.11889999962389,36.7363999987987,Andalucía,Almería,Níjar,Cala de los Amarillos,Cala de los Amarillos (Níjar),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,n,Aguas tranquilas,s,n,n,no permitido,n,s,Playa de arena dorada,n,100 metros,15 metros,n,s,Dunas,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,AL-3108,Acceso exclusivo a pie (difícil),s,,Hospital de Alta Resolución El Toyo,27 km,n,no permitido,04066,
150,73,-2.14619999963597,36.7305999994321,Andalucía,Almería,Níjar,Cala de Mónsul,Cala de Mónsul (Níjar),3.35,Alto,n,n,n,s,n,n,n,n,n,n,s,n,Aguas tranquilas,n,n,n,no permitido,n,s,Playa de arena oscura,n,300 metros,50 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,AL-3108,Acceso exclusivo en coche,s,,Hospital de Alta Resolución El Toyo,30 km,n,no permitido,04066,
151,74,-2.01280000028117,36.8353999989441,Andalucía,Almería,Níjar,Cala del Carnaje / Los Bolos,Cala del Carnaje / Los Bolos (Níjar),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,n,Aguas tranquilas,s,n,n,no permitido,s,n,Playa de rocas,n,400 metros,20 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,AL-4200,Acceso exclusivo a pie (difícil),s,,Hospital de Alta Resolución El Toyo,35 km,n,no permitido,04066,
152,75,-2.00320000038551,36.872499998797,Andalucía,Almería,Níjar,Cala del Cuervo,Cala del Cuervo (Níjar),1.6,Bajo,n,n,n,n,n,n,n,n,n,n,s,n,Aguas tranquilas,s,n,n,no permitido,n,s,Playa de arena dorada,n,130 metros,22 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,AL-4200,Acceso en coche y a pie (fácil),s,,Hospital de Alta Resolución El Toyo,40 km,n,no permitido,04066,
153,76,-1.95490000043327,36.9228999990999,Andalucía,Almería,Níjar,Cala del Plomo,Cala del Plomo (Níjar),1.5,Bajo,n,n,n,n,n,n,n,n,n,n,n,n,Aguas tranquilas,s,n,n,no permitido,n,s,Playa de arena dorada,n,260 metros,35 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,AL- 5106,Acceso exclusivo en coche,s,,Hospital de Alta Resolución El Toyo,50 km,n,no permitido,04066,
154,77,-2.09519999990958,36.7645999993846,Andalucía,Almería,Níjar,Cala Higuera,Cala Higuera (Níjar),3.25,Bajo,n,n,n,s,n,n,n,n,n,n,n,n,Aguas tranquilas,s,n,n,no permitido,s,n,Playa de piedras y rocas,n,220 metros,15 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,s,s,n,n,AL-3108,Acceso en coche y a pie (fácil),s,,Hospital de Alta Resolución El Toyo,27 km,n,no permitido,04066,
155,78,-2.12340000044523,36.733199999139,Andalucía,Almería,Níjar,Cala Príncipe,Cala Príncipe (Níjar),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,s,Oleaje moderado,s,n,n,no permitido,n,s,Playa de arena dorada,n,120 metros,30 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,AL-3108,Acceso exclusivo a pie (fácil),s,,Hospital de Alta Resolución El Toyo,30 km,n,no permitido,04066,
156,79,-2.1770999999458,36.7242999988443,Andalucía,Almería,Níjar,Cala Rajá / Cala del Dedo,Cala Rajá / Cala del Dedo (Níjar),1.75,Bajo,n,n,n,s,n,n,n,n,n,n,n,n,Aguas tranquilas,s,n,n,no permitido,s,n,Playa de piedras y arena dorada,n,120 metros,15 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,AL-3115,Acceso exclusivo a pie (difícil),s,,Hospital de Alta Resolución El Toyo,25 km,n,no permitido,04066,
157,80,-1.97920000019722,36.9031999988792,Andalucía,Almería,Níjar,Cala San Pedro,Cala San Pedro (Níjar),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,n,Aguas tranquilas,s,n,n,no permitido,n,s,Playa de arena dorada,n,225 metros,17 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,AL-3106,Acceso exclusivo a pie (difícil),s,,Hospital de Alta Resolución El Toyo,42 km,n,no permitido,04066,
158,81,-2.06190000029959,36.8066999992763,Andalucía,Almería,Níjar,El Arco / Los Escullos,El Arco / Los Escullos (Níjar),4.1,Bajo,n,n,n,s,s,n,n,n,n,n,s,n,Aguas tranquilas,s,n,n,no permitido,n,s,Playa de arena dorada,n,350 metros,40 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,AL-4200,Acceso en coche y a pie (fácil),s,,Hospital de Alta Resolución El Toyo,26 km,n,no permitido,04066,
159,82,-2.06230000033265,36.7936999993072,Andalucía,Almería,Níjar,El Embarcadero / El Esparto,El Embarcadero / El Esparto (Níjar),1.5,Bajo,n,n,n,n,n,n,n,n,n,n,n,n,Aguas tranquilas,s,n,n,no permitido,s,n,Playa de piedras y rocas,n,320 metros,25 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,s,n,n,AL-4200,Acceso en coche y a pie (fácil),s,,Hospital de Alta Resolución El Toyo,27 km,n,no permitido,04066,
160,83,-2.00410000001078,36.8785999993019,Andalucía,Almería,Níjar,Las Negras,Las Negras (Níjar),8.85,Alto,s,s,n,s,s,s,s,n,s,n,s,n,Aguas tranquilas,n,n,n,no permitido,s,n,Playa de rocas y arena oscura,n,650 metros,25 metros,n,n,Entorno urbano,s,Paseo marítimo parcial,n,Urbana,s,s,n,n,s,n,n,AL-3106,Acceso en coche y a pie (fácil),s,,Hospital de Alta Resolución El Toyo,40 km,n,no permitido,04066,
161,84,-2.12169999985547,36.7453999993277,Andalucía,Almería,Níjar,Los Genoveses,Los Genoveses (Níjar),3.35,Alto,n,n,n,s,n,n,n,n,n,n,s,n,Aguas tranquilas,n,n,n,no permitido,n,s,Playa de arena dorada,s,1.180 metros,50 metros,n,s,Dunas,n,Sin paseo marítimo,s,Aislada,s,n,n,s,s,n,n,AL-3108,Acceso en coche y a pie (fácil),s,,Hospital de Alta Resolución El Toyo,30 km,n,no permitido,04066,
162,85,-2.05010000022198,36.8165999988098,Andalucía,Almería,Níjar,Peñón Blanco / Isleta del Moro,Peñón Blanco / Isleta del Moro (Níjar),5.85,Bajo,n,n,n,s,s,s,s,n,s,n,s,n,Aguas tranquilas,s,n,n,no permitido,n,s,Playa de arena dorada,n,240 metros,30 metros,n,n,Entorno urbano,n,Sin paseo marítimo,s,Aislada,s,n,n,n,s,n,n,AL-4200,Acceso en coche y a pie (fácil),s,,Hospital de Alta Resolución El Toyo,28 km,n,no permitido,04066,
163,86,-2.00519999965261,36.8586999988773,Andalucía,Almería,Níjar,Playazo de Rodalquilar,Playazo de Rodalquilar (Níjar),3.35,Bajo,n,n,n,s,n,n,n,n,n,n,s,n,Aguas tranquilas,s,n,n,no permitido,n,s,Playa de arena dorada,n,400 metros,100 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,s,s,n,n,AL-4200,Acceso en coche y a pie (fácil),s,,Hospital de Alta Resolución El Toyo,35 km,n,no permitido,04066,
164,87,-2.10690000042806,36.7624999989822,Andalucía,Almería,Níjar,San José,San José (Níjar),10.00,Alto,s,s,s,s,s,s,s,s,s,s,s,n,Aguas tranquilas,n,s,n,no permitido,n,s,Playa de arena dorada,n,850 metros,40 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,s,s,s,s,s,s,s,AL-3108,Acceso en coche y a pie (fácil),s,,Hospital de Alta Resolución El Toyo,25 km,n,no permitido,04066,
35,88,-1.63069999967129,37.3752999993818,Andalucía,Almería,Pulpí,Cala Cerrada / Cala de los Cocedores,Cala Cerrada / Cala de los Cocedores (Pulpí),5.35,Alto,n,s,n,s,s,n,n,n,n,n,s,n,Aguas tranquilas,n,s,n,no permitido,n,s,Playa de arena dorada,n,150 metros,20 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,A-332 (Vera-Aguilas),Acceso en coche y a pie (fácil),s,,Hospital Inmaculada,38 km,n,no permitido,04075,
36,89,-1.65779999966682,37.3575999992054,Andalucía,Almería,Pulpí,Cala Cuartel,Cala Cuartel (Pulpí),3.5,Medio,s,n,n,n,n,s,n,s,n,n,s,n,Aguas tranquilas,n,n,n,no permitido,n,s,Playa de arena dorada,n,75 metros,20 metros,n,n,Entorno semiurbano,n,Sin paseo marítimo,n,Urbana,s,n,n,s,n,n,n,A-332 (Vera-Aguilas),Acceso en coche y a pie (fácil),s,,Hospital Inmaculada,35 km,n,no permitido,04075,
37,90,-1.66209999957329,37.3581999989617,Andalucía,Almería,Pulpí,Cala de la Tía Antonia,Cala de la Tía Antonia (Pulpí),7.00,Medio,s,n,n,s,s,s,n,s,s,n,s,n,Aguas tranquilas,n,n,n,no permitido,n,s,Playa de arena dorada,n,75 metros,20 metros,n,n,Entorno semiurbano,n,Sin paseo marítimo,n,Urbana,s,n,n,n,n,n,n,A-332 (Vera-Aguilas),Acceso en coche y a pie (fácil),s,,Hospital Inmaculada,35 km,n,no permitido,04075,
38,91,-1.67609999983285,37.3536999988409,Andalucía,Almería,Pulpí,Calipso / San Juan de los Terreros / Calypso,Calipso / San Juan de los Terreros / Calypso (Pulpí),10.00,Alto,s,s,s,s,s,s,s,s,s,s,s,n,Aguas tranquilas,n,s,n,no permitido,n,s,Playa de arena dorada,n,250 metros,25 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,s,n,n,s,n,n,n,A-332 (Vera-Aguilas),Acceso en coche y a pie (fácil),s,,Hospital Inmaculada,35 km,n,no permitido,04075,
165,92,-1.64120000009056,37.37369999918,Andalucía,Almería,Pulpí,La Carolina / Las Palmeras,La Carolina / Las Palmeras (Pulpí),3.35,Medio,n,n,n,s,n,n,n,n,n,n,s,n,Aguas tranquilas,n,s,n,no permitido,s,n,Playa de piedras y arena dorada,s,1.000 metros,22 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,A-332 (Vera-Aguilas),Acceso en coche y a pie (fácil),s,,Hospital Inmaculada,38 km,n,no permitido,04075,
166,93,-1.68250000036217,37.3472999989011,Andalucía,Almería,Pulpí,La Entrevista,La Entrevista (Pulpí),5.25,Bajo,n,n,s,s,s,s,n,s,n,n,s,s,Oleaje moderado,s,n,n,no permitido,s,n,Playa de piedras y arena oscura,s,1.000 metros,20 metros,n,n,Entorno semiurbano,s,Paseo marítimo,s,Aislada,s,n,n,n,n,n,n,A-332 (Vera-Aguilas),Acceso exclusivo en coche,s,,Hospital Inmaculada,38 km,n,no permitido,04075,
167,94,-1.68999999963498,37.3374999990986,Andalucía,Almería,Pulpí,Los Nardos,Los Nardos (Pulpí),9.85,Bajo,s,s,s,s,s,s,s,n,s,s,s,s,Oleaje moderado,s,s,n,no permitido,s,n,Playa de rocas y arena oscura,n,500 metros,20 metros,n,s,Dunas,n,Sin paseo marítimo,s,Aislada,s,s,n,n,n,n,n,A-332 (Vera-Aguilas),Acceso exclusivo en coche,s,,Hospital Inmaculada,38 km,n,no permitido,04075,
168,95,-1.66629999992067,37.3578999989691,Andalucía,Almería,Pulpí,Mar Rabiosa,Mar Rabiosa (Pulpí),9.00,Alto,s,s,n,s,s,s,s,s,s,s,s,n,Aguas tranquilas,n,s,n,no permitido,n,s,Playa de arena dorada,n,250 metros,20 metros,n,n,Entorno semiurbano,s,Paseo marítimo,n,Urbana,s,n,n,n,n,n,s,A-332 (Vera-Aguilas),Acceso en coche y a pie (fácil),s,,Hospital Inmaculada,35 km,n,no permitido,04075,
169,96,-1.67150000035074,37.3570999993146,Andalucía,Almería,Pulpí,Mar Serena,Mar Serena (Pulpí),10.00,Alto,s,s,s,s,s,s,s,s,s,s,s,n,Aguas tranquilas,n,s,n,no permitido,n,s,Playa de arena dorada,n,700 metros,35 metros,n,n,Entorno semiurbano,s,Paseo marítimo,n,Semiurbana,s,s,n,s,n,n,s,A-332 (Vera-Aguilas),Acceso en coche y a pie (fácil),s,,Hospital Inmaculada,35 km,n,no permitido,04075,
170,97,-2.57210000027508,36.8070999991489,Andalucía,Almería,Roquetas de Mar,Aguadulce,Aguadulce (Roquetas de Mar),10.00,Alto,s,s,s,s,s,s,s,s,s,s,s,n,Aguas tranquilas,n,s,n,no permitido,n,s,Playa de arena clara y grano grueso,s,1.700 metros,30 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,s,s,s,n,s,n,s,N-340a,Acceso en coche y a pie (fácil),s,,Hospital de Torrecárdenas,14 km,n,no permitido,04079,
171,98,-2.64449999997473,36.7047999991292,Andalucía,Almería,Roquetas de Mar,Cerrillos,Cerrillos (Roquetas de Mar),3.35,Bajo,s,n,n,n,n,n,n,n,n,n,s,n,Oleaje moderado y con viento,s,n,s,permitido,n,s,Playa de arena clara y grano grueso,s,2.620 metros,45 metros,n,n,Humedal,n,Sin paseo marítimo,s,Aislada,s,n,n,n,s,n,n,AL-3300,Acceso en coche y a pie (fácil),n,,Hospital de Poniente,25 km,n,no permitido,04079,
172,99,-2.60980000024895,36.7462999993537,Andalucía,Almería,Roquetas de Mar,La Bajadilla,La Bajadilla (Roquetas de Mar),10.00,Alto,s,s,s,s,s,s,s,s,s,s,s,n,Oleaje moderado y con viento,n,s,n,no permitido,n,s,Playa de arena grisácea y grano grueso,s,1.520 metros,75 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,n,s,s,s,n,n,s,AL-3300,Acceso en coche y a pie (fácil),s,,Hospital de Poniente,25 km,n,no permitido,04079,
173,100,-2.60490000029288,36.7644999993672,Andalucía,Almería,Roquetas de Mar,La Romanilla,La Romanilla (Roquetas de Mar),10.00,Alto,s,s,s,s,s,s,s,s,s,s,s,n,Oleaje moderado y con viento,n,s,n,no permitido,n,s,Playa de arena grisácea y grano grueso,s,1.300 metros,60 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,n,s,s,s,n,n,s,A-358,Acceso en coche y a pie (fácil),s,,Hospital de Poniente,25 km,n,no permitido,04079,
174,101,-2.59860000022098,36.7767999987639,Andalucía,Almería,Roquetas de Mar,Las Salinas,Las Salinas (Roquetas de Mar),10.00,Medio,s,s,s,s,s,s,s,s,s,s,s,s,Oleaje moderado,n,s,n,no permitido,s,n,Playa de piedras y arena grisácea y grano grueso,s,1.350 metros,90 metros,n,n,Humedal,s,Paseo marítimo,n,Urbana,s,s,n,n,s,n,s,A-358,Acceso en coche y a pie (fácil),s,,Hospital de Poniente,15 km,n,no permitido,04079,
175,102,-2.59210000013254,36.7853999987544,Andalucía,Almería,Roquetas de Mar,Los Bajos,Los Bajos (Roquetas de Mar),1.6,Medio,n,n,n,n,n,n,n,n,n,n,s,s,Oleaje moderado,n,n,n,no permitido,n,s,Playa de arena clara y grano grueso,n,700 metros,60 metros,n,n,Entorno semiurbano,n,Sin paseo marítimo,s,Aislada,s,n,n,s,s,s,n,A-391. N-340a,Acceso en coche y a pie (fácil),s,,Hospital de Torrecárdenas,18 km,n,no permitido,04079,
176,103,-2.62630000026613,36.7217999991143,Andalucía,Almería,Roquetas de Mar,Playa Serena,Playa Serena (Roquetas de Mar),10.00,Medio,s,s,s,s,s,s,s,s,s,n,s,s,Aguas tranquilas,n,s,n,no permitido,n,s,Playa de arena grisácea y grano grueso,s,1.800 metros,80 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,s,s,s,n,n,n,s,AL-3300,Acceso en coche y a pie (fácil),s,,Hospital de Poniente,25 km,n,no permitido,04079,
177,104,-2.61570000028776,36.7325999991573,Andalucía,Almería,Roquetas de Mar,Urbanización Roquetas de Mar,Urbanización Roquetas de Mar (Roquetas de Mar),10.00,Alto,s,s,s,s,s,s,s,s,s,s,s,s,Aguas tranquilas,n,s,n,no permitido,n,s,Playa de arena grisácea y grano grueso,s,1.900 metros,60 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,n,s,s,s,n,n,s,AL-3300,Acceso en coche y a pie (fácil),s,,Hospital de Poniente,25 km,n,no permitido,04079,
178,105,-1.8013000003061,37.2235999991738,Andalucía,Almería,Vera,El Playazo,El Playazo (Vera),10.00,Alto,s,s,s,s,s,s,s,s,s,s,s,n,Oleaje moderado y con viento,n,s,s,permitido,n,s,Playa de arena oscura,s,2.260 metros,120 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,s,s,n,n,n,s,s,AL- 7107,Acceso en coche y a pie (fácil),s,,Hospital Inmaculada,33 km,n,no permitido,04100,
