direccion,mun_clean,codigo_postal,provincia,gasolina_95,gasolina_98,diesel,diesel_premium,lon,lat,rotulo,horario,ultimo_dato
"Calle Valencia, 503",Barcelona,08013,Barcelona,1.869,2.029,1.669,1.749,2.179722,41.405139,REPSOL,L-D: 24H,2023-09-01 00:00
"Calle Valeriano Leon, S/N",Siero,33518,Asturias,1.589,NA,1.479,NA,-5.771306,43.383750,PETROPRIX,L-D: 24H,2023-09-01 02:12
"Calle Valgrande, 11",Alcobendas,28108,Madrid,1.627,NA,1.529,NA,-3.649750,40.536389,PETROPRIX,L-D: 24H,2023-09-01 02:12
"Calle Valgrande, 30",Alcobendas,28100,Madrid,1.627,NA,1.529,1.549,-3.654139,40.539583,BALLENOIL,L-D: 24H,2023-08-31 19:03
"Calle Valle De Broto, S/N",Zaragoza,50015,Zaragoza,1.779,1.919,1.679,1.749,-0.876944,41.666222,GALP,L-D: 06:00-22:00,2023-08-31 19:33
"Calle Valle De La Ballestera, 44",València,46015,Valencia / València,1.819,1.969,1.699,1.759,-0.401167,39.478611,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
"Calle Valle De La Ballestera, 73",València,46015,Valencia / València,1.649,NA,1.548,NA,-0.404833,39.478417,LION ENERGY,L-D: 24H,2023-08-31 09:37
"Calle Valle De Tobalina, 24",Madrid,28021,Madrid,1.619,NA,1.479,NA,-3.715250,40.336222,BALLENOIL,L-D: 24H,2023-08-30 11:03
"Calle Valportillo Ii, 5",Alcobendas,28100,Madrid,1.649,NA,NA,1.611,-3.656250,40.530778,SCAT,L-D: 07:30-21:00,2023-08-30 11:46
"Calle Vapor Cremat Del, 13",Olesa De Montserrat,08640,Barcelona,1.699,NA,1.599,NA,1.882222,41.545472,NIEVES,L-D: 24H,2023-08-30 11:30
"Calle Varales, S/N",Villafranca De Los Barros,06220,Badajoz,NA,NA,1.729,NA,-6.355944,38.561056,IDS,L-D: 24H,2023-09-01 00:00
"Calle Variante Cc-431, 127,4",Alcalá Del Río,41200,Sevilla,1.773,NA,1.668,1.748,-5.987306,37.512083,CEPSA,L-D: 05:00-23:00,2023-08-29 08:48
"Calle Varsovia, 2",Alcalá De Henares,28805,Madrid,1.619,NA,1.499,1.509,-3.341111,40.497694,BALLENOIL,L-D: 24H,2023-08-30 11:03
"Calle Vasco Nuñez De Balboa, 23",Corte De Peleas,06196,Badajoz,NA,NA,1.499,NA,-6.675500,38.724528,COAGCOR A.I.E,L-D: 24H,2023-08-31 11:33
"Calle Vega De Arriba, 106",Mieres,33600,Asturias,1.659,NA,1.549,NA,-5.778444,43.237361,PETROPRIX,L-D: 24H,2023-09-01 02:12
"Calle Vega De Arriba, 27",Mieres,33600,Asturias,1.657,NA,1.547,NA,-5.779639,43.232611,BALLENOIL,L-D: 24H,2023-08-29 10:57
"Calle Velazquez, 1",Telde,35200,Palmas (Las),1.269,1.404,1.249,1.374,-15.392111,27.980583,REPSOL,L-V: 06:00-22:00; S-D: 00:00-23:59,2023-09-01 00:00
"Calle Vendimia  En  Aranda De Duero, 2",Aranda De Duero,09400,Burgos,NA,NA,NA,NA,-3.699583,41.654139,MOLGAS,L-D: 07:00-23:00,2023-09-01 01:00
"Calle Venezuela, 10/12",Alcantarilla,30520,Murcia,1.585,NA,1.475,NA,-1.201639,37.952889,GMOIL,L-D: 24H,2023-08-31 14:47
"Calle Venta De La Estrella, 5",Vitoria-Gasteiz,01006,Araba/Álava,1.669,NA,1.509,NA,-2.657611,42.837083,EUSKADILOWCOST,L-D: 24H,2023-08-29 10:17
"Calle Venus, De, 19",Terrassa,08228,Barcelona,1.759,NA,1.619,NA,2.032778,41.543639,PETROCAT DIRECTE,L-D: 24H,2023-09-01 00:00
"Calle Versalles, 23",Madrid,28032,Madrid,1.829,1.969,1.699,1.739,-3.619000,40.416000,CARREFOUR,L-D: 24H,2023-08-31 10:41
"Calle Vertical Tercera, 4 - 6 Pol. Ind. El Montalvo Iii, 4",Carbajosa De La Sagrada,37188,Salamanca,NA,NA,NA,NA,-5.654611,40.937250,NATURGY ES SALAMANCA-BECONSA,L-D: 24H,2023-08-29 00:00
"Calle Vertical V, 20",Carbajosa De La Sagrada,37188,Salamanca,1.569,NA,1.429,NA,-5.656889,40.938306,GASOLEOS TULLY,L-D: 24H,2023-08-30 17:47
"Calle Via Majorica, Sn",Manacor,07500,Balears (Illes),1.809,1.969,1.699,1.799,3.194417,39.572111,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
"Calle Via Maxima, 14",Vila-Seca,43480,Tarragona,1.566,NA,1.456,NA,1.143139,41.105722,SEROIL ENERGY EXPRESS,L-D: 24H,2023-08-30 20:20
"Calle Viana, 2",Estepa,41560,Sevilla,1.719,NA,1.619,NA,-4.884000,37.296111,MERCAOIL ENERGY,L-D: 24H,2023-08-30 15:35
"Calle Vic, 12/14",Esplugues De Llobregat,08950,Barcelona,1.607,NA,1.535,NA,2.090083,41.370639,OIL PRIX,L-D: 24H,2023-08-31 17:00
"Calle Vicente Delgado Algaba, S/N",Badajoz,06010,Badajoz,1.779,NA,1.689,1.739,-6.974528,38.866139,REPSOL,L-D: 07:00-22:00,2023-08-30 14:30
"Calle Vicente Leiva, 33",Talavera De La Reina,45600,Toledo,1.599,NA,1.499,NA,-4.844000,39.961694,BALLENOIL,L-D: 24H,2023-08-30 11:03
"Calle Vicente Ramon Alos, 31",Moncofa,12593,Castellón / Castelló,NA,NA,NA,NA,-0.145472,39.806000,RURALMONCOFA COOP.V.,L-S: 08:00-13:00 y 15:00-17:00,2023-08-29 12:59
"Calle Victor Oroval I Tomas, 7",Carcaixent,46740,Valencia / València,1.589,NA,1.429,NA,-0.442472,39.127056,BALLENOIL,L-D: 24H,2023-09-01 04:00
"Calle Victoria Dels Angels, 2",Salou,43840,Tarragona,1.599,NA,1.509,1.559,1.123944,41.086000,ESCLATOIL,L-D: 24H,2023-08-29 18:00
"Calle Vila De Madrid, 9",Paterna,46988,Valencia / València,1.639,NA,1.469,NA,-0.460694,39.510083,MAS GASOIL,L-D: 24H,2023-08-30 22:34
"Calle Viladomat, 201",Sabadell,08205,Barcelona,1.819,1.959,1.659,1.719,2.098306,41.538000,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
"Calle Vilareal, S/N",Benavente,49600,Zamora,NA,NA,1.638,NA,-5.663639,42.005972,IDS,L-D: 24H,2023-09-01 00:00
"Calle Villa De Madrid, 3",Paterna,46980,Valencia / València,1.669,NA,1.529,NA,-0.459806,39.509194,BDMED,L: 24H,2023-08-30 10:39
"Calle Villa De Madrid, 61",Paterna,46988,Valencia / València,NA,NA,1.474,NA,-0.468278,39.520028,TC CAMPILLO,L-D: 24H,2023-08-29 00:00
"Calle Villa Maria Surtidor, S/N",Níjar,04110,Almería,1.579,NA,1.459,NA,-2.143944,36.925778,PETROPRIX,L-D: 24H,2023-09-01 02:12
"Calle Villamalea, 2",Alcalá De Henares,28806,Madrid,1.709,1.849,1.629,1.699,-3.352722,40.507750,GALP,L-D: 24H,2023-08-31 19:41
"Calle Villamartin, S/N",Arahal,41600,Sevilla,1.771,1.929,1.701,1.801,-5.550167,37.251889,BP,L-D: 06:30-22:30,2023-08-30 16:00
"Calle Villamartín, 1",Arahal,41600,Sevilla,1.769,NA,1.699,NA,-5.549639,37.256722,CEPSA,L-D: 06:00-22:00,2023-09-01 06:31
"Calle Villanueva, 122",Carlet,46240,Valencia / València,1.575,NA,1.475,1.519,-0.529111,39.234722,E.S. EL CORTIJO,L-S: 06:00-22:00; D: 07:00-22:00,2023-08-31 09:06
"Calle Villanueva, 46",Haba (La),06714,Badajoz,1.739,1.839,1.689,1.759,-5.800556,38.922167,-,L-D: 07:00-14:25 y 14:30-22:00,2023-08-30 17:21
"Calle Villardompardo, S/N, 0",Torredonjimeno,23650,Jaén,1.669,NA,1.569,NA,-3.967667,37.772944,DONJIMENO,L-S: 07:00-21:00,2023-09-01 00:01
"Calle Villarrubia De Los Ojos, 11",Ciudad Real,13005,Ciudad Real,NA,NA,NA,NA,-3.931194,38.975028,NATURGY ES CIUDAD REAL,L-D: 24H,2023-08-29 00:00
"Calle Villarubia De Los Ojos, 18",Ciudad Real,13005,Ciudad Real,1.599,NA,1.439,NA,-3.931917,38.974389,URBAN OIL,L-D: 24H,2023-08-30 10:54
"Calle Vilma-C.beaza, S/N",Cartagena,30393,Murcia,1.569,NA,1.469,NA,-0.950611,37.628000,GMOIL,L-D: 24H,2023-08-29 15:41
"Calle Virgen De Las Nieves, 17",Cenizate,02247,Albacete,1.540,NA,1.468,NA,-1.664167,39.301000,VIRGEN DE LAS NIEVES,L-D: 24H,2023-08-29 16:28
"Calle Virgen De Lluc ,14, 14",Madrid,28027,Madrid,1.825,NA,1.715,NA,-3.654278,40.434639,VIRGEN-BLANCA,L-S: 07:00-21:00,2023-08-31 00:01
"Calle Virgen Del Carmen, 6",Casas De Benítez,16707,Cuenca,NA,NA,NA,NA,-2.127472,39.362417,AGRO-OIL,L-S: 08:00-14:00 y 15:30-19:00,2023-08-30 19:29
"Calle Viticultores, 3",Bollullos Par Del Condado,21710,Huelva,1.629,NA,1.499,NA,-6.541472,37.350778,BALLENOIL,L-D: 24H,2023-08-30 11:03
"Calle Vitoria, 290",Burgos,09192,Burgos,1.765,1.905,1.679,1.749,-3.622139,42.364111,REPSOL,L-D: 07:00-23:00,2023-09-01 00:00
"Calle Vizcaya, 17",Leganés,28917,Madrid,1.629,NA,1.539,NA,-3.773861,40.357722,PETROPRIX,L-D: 24H,2023-09-01 02:12
"Calle Vizcaya, 24",Leganés,28917,Madrid,1.629,NA,1.539,1.549,-3.774556,40.358500,BALLENOIL,L-D: 24H,2023-08-31 11:00
"Calle Vulca, 11",La Garriga,08530,Barcelona,1.849,1.959,1.749,1.779,2.279306,41.676278,REPSOL,L-D: 05:30-23:30,2023-08-31 00:00
"Calle Vázquez, 39",Vila De Cruces,36590,Pontevedra,1.759,NA,1.669,1.729,-8.166444,42.793361,REPSOL,L-D: 07:00-23:00,2023-09-01 00:00
"Calle Yedra, S/N",Graja De Iniesta,16251,Cuenca,NA,NA,NA,NA,-1.672667,39.517500,COOPERATIVA SAN JORGE,L-D: 24H,2023-09-01 04:00
"Calle Yunque, 6",Tres Cantos,28760,Madrid,1.679,NA,1.590,1.656,-3.703333,40.614194,CEPSA,L-D: 06:00-00:00,2023-08-31 09:18
"Calle Z Zona Franca, 27",Barcelona,08040,Barcelona,NA,NA,1.449,NA,2.139333,41.328278,PETROPRIX,L-D: 24H,2023-09-01 02:12
"Calle Zacarias (De), 20",Navalcarnero,28600,Madrid,1.699,NA,1.559,NA,-4.010000,40.295111,CHEAPOIL,L-D: 24H,2023-08-30 09:00
"Calle Zalain Auzoa, 5",Bera,31780,Navarra,1.799,NA,1.719,1.809,-1.703583,43.275750,BP,L-D: 24H,2023-08-31 09:55
"Calle Zalain, 18",Bera,31780,Navarra,NA,NA,1.649,NA,-1.700889,43.276444,PETROMIRALLES BERA,L-D: 24H,2023-08-31 14:00
"Calle Zapadores De Los, 1",San Fernando De Henares,28830,Madrid,NA,NA,1.593,NA,-3.489583,40.447639,XPO TRANSPORT SOLUTIONS SPAIN SL,L: 24H,2023-08-31 00:00
"Calle Zaramaga, 1",Vitoria-Gasteiz,01013,Araba/Álava,1.759,NA,1.679,1.779,-2.664278,42.860306,EROSKI,L-D: 24H,2023-09-01 08:10
"Calle Zearsoloeta, 1",Vitoria-Gasteiz,01195,Araba/Álava,1.619,NA,1.499,NA,-2.752139,42.847528,BEROIL GASTEIZ,L-D: 00:00-23:59,2023-08-31 10:58
"Calle Zizilion, 3",Elgoibar,20870,Gipuzkoa,1.659,NA,1.439,NA,-2.419139,43.210333,PETROPRIX,L-D: 07:00-23:00,2023-09-01 02:12
"Calle Zona De La Vega, S/N",Benaoján,29370,Málaga,1.699,NA,1.619,NA,-5.249583,36.722944,AVIA,L-D: 07:00-22:00,2023-09-01 08:07
"Calle Zubiaurre Zahar, 3",Zarautz,20800,Gipuzkoa,1.799,1.949,1.709,1.799,-2.158361,43.283250,PETRONOR,L-D: 06:30-22:30,2023-09-01 00:00
"Calleja, Callejón Hospital, 7",Cantalejo,40320,Segovia,1.639,NA,1.489,NA,-3.929389,41.264389,BEROIL,L-D: 24H,2023-08-29 15:11
"Calleja, Callejón Joaquin Alonso Diaz, 33",Gijón,33394,Asturias,1.699,NA,1.559,NA,-5.715472,43.522278,Q8,L-D: 24H,2023-08-31 15:45
"Calzada Calvo Sotelo, S/N",Tui,36700,Pontevedra,1.759,NA,1.669,NA,-8.643556,42.048722,REPSOL,L-V: 07:00-22:00; S-D: 08:00-21:00,2023-09-01 00:00
"Calzada Circunvalacion, S/N",Santaella,14546,Córdoba,1.729,NA,1.629,1.689,-4.842472,37.570278,REPSOL,L-D: 06:00-23:00,2023-09-01 00:00
"Calzada M 209, 4",Campo Real,28510,Madrid,1.759,1.879,1.709,1.769,-3.403472,40.331278,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
"Calzada Medina, 81",Salamanca,37004,Salamanca,1.749,NA,1.699,1.809,-5.644833,40.974056,CEPSA,L-D: 06:00-22:00,2023-09-01 00:00
"Calzada Rua Salvador Alldende, S/N",Oleiros,15176,Coruña (A),1.749,1.889,1.639,1.719,-8.323083,43.306417,SHELL,L-D: 06:00-00:00,2023-08-31 15:00
"Cami Avinguda Cami Reial, 32",Palau-Solità I Plegamans,08184,Barcelona,1.639,NA,NA,1.499,2.176167,41.567500,BENZOIL,L-D: 24H,2023-08-29 00:06
"Cami Camino Fosa Pastor, S/N",Benicarló,12530,Castellón / Castelló,1.599,NA,1.529,NA,0.436944,40.432583,3GS COMBUSTIBLES,L: 24H,2023-08-30 14:40
"Cami Can Valls, S/N",Gelida,08790,Barcelona,1.769,NA,1.689,NA,1.865250,41.446500,CACENCA,L-V: 06:00-22:00; S-D: 07:00-22:00,2023-08-31 11:28
"Cami Cementeri, 5",Xàtiva,46800,Valencia / València,1.669,NA,1.479,NA,-0.526889,38.998500,LOW COST CIRUGEDA,L-D: 24H,2023-08-31 14:54
"Cami Cementiri, 1",Granollers,08400,Barcelona,1.629,NA,1.519,NA,2.301694,41.609556,BENZOIL,L-D: 24H,2023-08-29 00:07
"Cami De Encorts, 231",València,46013,Valencia / València,1.785,1.935,1.659,NA,-0.350611,39.435944,REPSOL,L-V: 03:00-17:00,2023-09-01 00:00
"Cami De La Lloma, 2",Aldaia,46960,Valencia / València,1.615,1.649,1.489,1.499,-0.469472,39.465972,ECOIL LEVANTE,L-D: 24H,2023-08-29 18:43
"Cami De Les Rovires, S/N",Maçanet De Cabrenys,17720,Girona,1.799,1.919,1.639,NA,2.751833,42.385833,PETROCAT,L-D: 24H,2023-09-01 00:00
"Cami De Sant Crist, 63",Mataró,08302,Barcelona,1.635,NA,1.528,NA,2.430139,41.530028,PENINSULA QUALITY PRODUCT,L-D: 24H,2023-08-29 12:28
"Cami Del Mar, S/N",El Puig De Santa Maria,46540,Valencia / València,1.679,NA,1.539,NA,-0.286389,39.583583,BDMED,L-D: 24H,2023-08-30 10:38
"Cami Del Moli, 1",Torroella De Montgrí,17257,Girona,1.789,NA,1.609,1.669,3.127361,42.037056,PETROLIS INDEPENDENTS - PETRO7,L-D: 24H,2023-08-30 11:25
"Cami Del Pla, S/N",Llutxent,46838,Valencia / València,1.615,NA,1.528,NA,-0.360389,38.940500,CARBURANTS+DEL+CAMP+DE+LLUTXENT,L-D: 05:00-23:00,2023-08-31 13:09
"Cami Del Roure, 5",Pont De Molins,17706,Girona,1.689,NA,1.599,NA,2.936389,42.317833,CALSINA CARRE,L-D: 24H,2023-08-29 12:12
"Cami Des Carlis, 10",Salt,17190,Girona,1.839,1.999,1.679,1.759,2.795611,41.975917,REPSOL,L-S: 06:00-22:00,2023-09-01 01:00
"Cami Fontanals, S/N",Cervià De Ter,17464,Girona,1.598,NA,1.509,NA,2.917833,42.066611,CERVIA OIL,L-D: 06:00-23:00,2023-08-30 13:02
"Cami Giliblau, S/N",Torregrossa,25141,Lleida,1.549,NA,1.469,NA,0.837417,41.579139,F.A.LES PLANES,L-D: 24H,2023-08-30 09:56
"Cami Pont De Pedra, 3",Sedaví,46910,Valencia / València,1.829,1.939,1.709,NA,-0.373750,39.420778,EXOIL PISTA DE SILLA,L-D: 24H,2023-08-29 12:26
"Cami Ral, 74 (C.c.champion)",Granollers,08400,Barcelona,1.809,1.999,1.639,1.679,2.284472,41.595389,CARREFOUR,L-S: 08:30-21:30,2023-08-31 11:00
"Cami Real, 61",Les Alqueries/Alquerías Del Niño Perdido,12539,Castellón / Castelló,1.559,NA,1.467,NA,-0.121250,39.897167,BÚHO GAS,L-D: 24H,2023-08-29 19:01
"Cami Sant Crist (Del), 32",Mataró,08301,Barcelona,1.629,NA,1.487,NA,2.427194,41.531861,BALLENOIL,L-D: 24H,2023-08-31 11:31
"Cami Vell A Fortià, S/N",Castelló D'empúries,17486,Girona,1.753,NA,1.619,NA,3.067722,42.256056,COOPERATIVA AGRÍCOLA DE CASTELLÓ D'EMPÚRIES,L-V: 08:00-13:00 y 15:00-19:00,2023-08-29 13:41
"Camino A-1051, 10",Roquetas De Mar,04740,Almería,1.779,1.921,1.709,1.799,-2.636944,36.749444,BP ROQUETAS,L-D: 24H,2023-09-01 00:00
"Camino Abarquillo, S/N",Tauste,50660,Zaragoza,1.599,NA,NA,1.518,-1.259917,41.914000,COOPERATIVA SAN MIGUEL,L-D: 24H,2023-08-30 12:00
"Camino Aguila Real, 22",Chiclana De La Frontera,11139,Cádiz,1.649,NA,1.499,NA,-6.169250,36.393583,BALLENOIL,L-D: 24H,2023-08-31 11:00
Camino Alcublas S/N,Bétera,46117,Valencia / València,1.619,NA,1.489,1.539,-0.468028,39.596417,CENTRE LA VEREDA,L-D: 24H,2023-08-31 15:23
"Camino Angostura De La Capellania, Sn",Alhaurín De La Torre,29130,Málaga,1.645,NA,1.535,NA,-4.545722,36.669139,PLENOIL,L-D: 24H,2023-08-31 14:00
"Camino Bajo, 35",Armilla,18100,Granada,1.667,1.759,1.537,NA,-3.621333,37.151833,ASC CARBURANTES,L-D: 24H,2023-08-31 08:21
"Camino Bayarcal La, 1",Nevada,18493,Granada,1.769,NA,1.689,NA,-3.011694,37.008222,GALP,L-S: 07:00-22:00; D: 08:00-22:00,2023-08-29 10:00
"Camino Cabañal, 25",València,46022,Valencia / València,1.839,1.979,1.669,1.749,-0.336528,39.473694,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
"Camino Cabrerizos, 55",Villares De La Reina,37184,Salamanca,1.659,NA,1.519,NA,-5.638056,40.997750,ECU VILLARES,L-D: 24H,2023-08-31 12:26
"Camino Camarena Paralela, 1",Godella,46110,Valencia / València,1.839,1.981,1.699,1.790,-0.424667,39.525028,BP OIL GODELLA,L-D: 07:00-22:00,2023-08-31 09:48
"Camino Camino Casalonga, ,120",Villares Del Saz,16442,Cuenca,1.819,1.979,1.729,1.829,-2.577083,39.864361,REPSOL,L-D: 07:00-23:00,2023-09-01 00:00
"Camino Camino De La Via, 35",Motril,18600,Granada,NA,NA,1.390,NA,-3.544278,36.729833,COMOTRANS,L-D: 24H,2023-08-30 11:31
"Camino Camino De Roquetas, 77",El Ejido,04710,Almería,1.559,NA,1.458,1.508,-2.752222,36.775000,E.S.CAMPOEJIDO-LA ALDEILLA,L-D: 06:00-00:00,2023-08-30 10:00
"Camino Camino De San Martín De La Vega A Arganda, 2",Arganda Del Rey,28500,Madrid,1.609,NA,1.509,NA,-3.451611,40.303778,BALLENOIL,L-D: 24H,2023-08-30 11:03
"Camino Camino Del Baden, 174",Murcia,30168,Murcia,1.749,1.889,1.649,1.719,-1.158500,37.967750,REPSOL,L-D: 06:30-22:30,2023-08-30 09:50
"Camino Camino Del Cementerio, S/N",Mengíbar,23620,Jaén,NA,NA,1.539,NA,-3.801167,37.961611,S.C.A. SAN FRANCISCO,L-S: 09:00-13:30 y 17:00-19:30,2023-08-30 10:09
"Camino Camino Hondo Ronda Sur, 1",Lorca,30800,Murcia,1.719,1.799,1.629,1.699,-1.698778,37.658722,SUTULLENA-CEPSA,L-D: 24H,2023-08-29 23:59
"Camino Camino Mendavia S/N, S/N",Sesma,31293,Navarra,1.669,NA,1.559,NA,-2.092000,42.476194,AN ENERGETICOS - SESMA,L-D: 24H,2023-08-29 20:13
"Camino Camino Viejo De Oliva S/N Pol.ind Hort De Lloret,",L'alqueria De La Comtessa,46715,Valencia / València,1.839,1.989,1.699,1.769,-0.148778,38.936000,Q8,L-V: 07:00-22:00; S-D: 08:00-22:00,2023-08-31 15:45
"Camino Camino Viejo Elche/Santa-Pola Km 0,200, 72",Elche/Elx,03290,Alicante,1.799,1.929,1.699,1.789,-0.678278,38.257917,REPSOL,L-D: 06:00-22:00,2023-08-30 00:00
"Camino Can Boixeres, Sn",Esplugues De Llobregat,08950,Barcelona,1.618,NA,1.538,NA,2.094611,41.368056,ES PARKING DEL BAIX LLOBREGAT,L-D: 24H,2023-08-31 15:32
"Camino Caracena, Sn",Torreblascopedro,23510,Jaén,1.650,NA,1.580,NA,-3.638861,37.991889,NINGUNO,L-S: 07:00-19:00,2023-08-30 00:01
"Camino Casablanca, S/N",La Pobla De Vallbona,46185,Valencia / València,1.609,NA,1.489,1.569,-0.545944,39.598750,COOPERATIVA AGRICOLA LA POBLA S.C.V.,L-D: 06:00-22:00,2023-08-31 16:47
"Camino Cebolla, 45",Rafelbunyol,46138,Valencia / València,1.779,1.939,1.659,1.719,-0.323722,39.587417,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
"Camino Cementerio, S/N",Ribaforada,31550,Navarra,NA,NA,1.539,NA,-1.517056,41.990500,"FORRAJES DE RIBAFORADA, S.L.",L-D: 24H,2023-08-30 20:38
"Camino Cerro De Las Chozas, S/N",Villar Del Pedroso,10330,Cáceres,NA,NA,1.600,NA,-5.198472,39.702306,COOP. EL PEDROSO,L-D: 24H,2023-08-31 17:30
Camino Chacón S/N,Fuente Palmera,14120,Córdoba,NA,NA,1.519,NA,-5.097861,37.713611,AGROBORJA,L-V: 9:00-14:00 y 16:00-19:00; S: 9:00-13:00,2023-08-31 15:29
"Camino Colata, S/N",Montaverner,46892,Valencia / València,1.599,NA,1.499,NA,-0.494361,38.891083,COARVAL CARBURANTS,L-D: 06:00-22:00,2023-08-29 14:05
"Camino Corral De Diago, 4",Onda,12200,Castellón / Castelló,1.557,NA,1.468,NA,-0.202056,39.954944,BONAREA,L-D: 24H,2023-08-29 10:30
"Camino Cortijo Canonigo, S/N",Villanueva De La Fuente,13330,Ciudad Real,NA,NA,1.495,NA,-2.699861,38.688417,SAN ISIDRO LABRADOR S. COOP. DE C-LM,L-D: 24H,2023-08-31 14:00
Camino De Almenara   S/N,Villatorres,23630,Jaén,NA,NA,1.510,NA,-3.730639,37.932833,COOPERATIVA,L-V: 08:00-15:00,2023-08-29 11:32
"Camino De Fuente Amarga, 114",Chiclana De La Frontera,11130,Cádiz,1.709,NA,1.619,NA,-6.147306,36.394500,Q8,L-D: 24H,2023-08-31 15:45
Camino De La Cocola S/N,Palos De La Frontera,21810,Huelva,1.623,NA,1.511,1.514,-6.882444,37.217306,FRESON DE PALOS,L-D: 07:00-22:00,2023-08-29 11:50
Camino De La Cooperativa S/N,Porzuna,13120,Ciudad Real,NA,NA,1.570,NA,-4.162778,39.153250,COOPERATIVA SAN PANTALEON,L-D: 24H,2023-08-29 12:52
"Camino De La Estrella, S/N",Navas De San Juan,23240,Jaén,1.580,NA,1.530,NA,-3.326556,38.174944,S.C.A. FUENTE DEL ROSAL,L: 06:00-22:00,2023-08-29 10:07
"Camino De La Via S/N, 17",Motril,18600,Granada,1.779,1.921,1.689,1.779,-3.542306,36.728222,BP RUDISA PUERTO,L-D: 24H,2023-09-01 00:00
"Camino De Las Maravilla, S/N",Palma,07608,Balears (Illes),1.866,NA,1.757,1.831,2.749361,39.521167,CEPSA,L-D: 07:00-21:00,2023-08-31 10:50
"Camino De Las Pozas , S/Nº",Cuevas Del Campo,18813,Granada,1.609,NA,1.475,NA,-2.937409,37.605749,"LA ESPERANZA DEL CAMPO, SCDA. COOP. ANDALUZA",L-D: 24H,2023-08-31 10:14
"Camino De Los Mercados, S/N",Roquetas De Mar,04740,Almería,1.683,1.911,1.599,NA,-2.642528,36.757167,COSTA DE ALMERIA,L-D: 07:00-22:00,2023-08-29 11:33
"Camino De Los Prados Esq. C/Orotava, S/N",Málaga,29006,Málaga,1.799,NA,1.699,1.779,-4.468028,36.699472,SHELL,L-D: 06:00-22:00,2023-08-31 14:00
"Camino De Murcia, S/N",Jumilla,30520,Murcia,NA,NA,1.395,NA,-1.316167,38.470000,COTRAJU,L-D: 24H,2023-08-30 14:17
Camino De Nules - Ronda Sur (Cv-18 Km 1),Borriana/Burriana,12530,Castellón / Castelló,1.809,1.919,1.679,1.745,-0.093556,39.884611,CEPSA-GARCIBUR,L-S: 06:00-22:00; D: 07:00-21:00,2023-08-29 00:00
"Camino De Priego, S/N",Montefrío,18270,Granada,NA,NA,1.519,NA,-4.008611,37.328333,COOPERATIVA SAN FRANCISCO DE ASIS DE MONTEFRIO,L-D: 24H,2023-08-30 07:30
"Camino De Ronda, 117",Granada,18003,Granada,1.754,1.886,1.665,1.709,-3.610750,37.177639,CEPSA,L-D: 07:00-23:00,2023-09-01 07:00
"Camino De San Marcos, S/N",Cogollos De La Vega,18197,Granada,NA,NA,1.530,NA,-3.577000,37.280444,SAN ANTONIO S.COOP. AND.,L-D: 24H,2023-08-30 11:34
Camino Del Campo  S/N,Mota Del Cuervo,16630,Cuenca,NA,NA,1.520,NA,-2.886500,39.491111,NT.S.DE MANJAVACAS S.COOP DE CLM,L-D: 24H,2023-08-31 09:30
Camino Del Cementerio Km 5,Andújar,23740,Jaén,1.739,NA,1.659,1.719,-4.057583,38.044028,E.S. ILITURGI,L-D: 06:00-22:00,2023-08-31 13:06
"Camino Del Cuartel, 9",Madrid,28042,Madrid,1.804,NA,1.694,1.764,-3.578778,40.467917,GALP,L-D: 24H,2023-09-01 06:10
"Camino Del Curullu, 71",Gijón,33392,Asturias,1.839,1.969,1.719,1.799,-5.641444,43.524639,CEPSA,L-D: 07:00-23:00,2023-08-30 00:00
"Camino Del Prado, S/N.",Portillo De Toledo,45512,Toledo,NA,NA,1.512,NA,-4.231500,40.066889,NTRA.SRA.PAZ  PORTILLO,L-D: 24H,2023-08-29 12:20
"Camino Del Ventorrillo C. V Ctra-Cm4010, S/N",Seseña,45223,Toledo,1.679,NA,1.499,1.519,-3.651944,40.105111,BALLENOIL,L-D: 24H,2023-08-31 11:00
"Camino Del Ventorrillo, S/N",Seseña,45224,Toledo,1.739,NA,1.559,1.639,-3.655667,40.104611,CEPSA,L-D: 24H,2023-08-29 00:00
"Camino Donostia Ibilbidea, 60",Astigarraga,20115,Gipuzkoa,1.689,NA,1.569,NA,-1.951278,43.282583,FUEL TRUCK,L-V: 06:30-22:00; S-D: 09:00-21:00,2023-08-30 10:59
"Camino Gallocanta, S/N",Used,50374,Zaragoza,NA,NA,NA,NA,-1.559222,41.051417,CAMPO DE USED,L-D: 24H,2023-08-29 09:36
"Camino Higueral El, 28",Vélez-Málaga,29700,Málaga,1.579,NA,1.479,NA,-4.097111,36.765750,BALLENOIL,L-D: 24H,2023-08-31 11:28
"Camino Hormigueras, 153",Madrid,28031,Madrid,1.637,NA,1.527,NA,-3.639083,40.375861,BALLENOIL,L-D: 24H,2023-08-31 11:00
"Camino Huerta Piton, 1",Chiclana De La Frontera,11130,Cádiz,1.699,NA,1.599,NA,-6.165250,36.401167,LAVAOIL,L-D: 24H,2023-08-31 10:58
